nom_chaine,video_ID,video_titre,date_publi,delta_jour,duree_live,total_don,nbr_don,mean_don,mean_don_heure,nbr_view,nbr_like,nbr_com_live
Rose Moony,wzJ4f9NMEm0,9 médicaments sur ordonnance qui pourraient vous tuer,2022-01-27,56,3479.0,0,0,0,0.0,1961,48,0
Rose Moony,LFtxCiF6Q0U,COMMENT FABRIQUER UN MASQUE ANTI VIRUS FAIT MAISON FACILEMENT ET RAPIDEMENT,2020-03-25,729,2189.0,0,0,0,0.0,12627,,31
Rose Moony,uNdTLWUYezw,Comment gérer le ramadan et la perte de poids: erreurs à ne pas faire avec le mimosa,2020-05-03,690,3251.0,0,0,0,0.0,8852,,35
Rose Moony,HMsxLbYIDhY,PARLONS DE VIE CONJUGALE ET DE SON LOT DE TRACAS,2018-03-15,1470,3057.0,0,0,0,0.0,5670,,42
Rose Moony,hSFJYrh9SsM,RDV A PARIS LE 21 MARS N'HÉSITEZ PAS ÇA VA ÊTRE CHAUD,2020-02-18,765,1952.0,0,0,0,0.0,8912,,34
Rose Moony,HWUwPzhkgAI,COMMENT J'AI PERDU 30 KG DEPUIS LA NAISSANCE DE ARTHUR,2020-08-11,590,2069.0,0,0,0,0.0,11366,,101
Rose Moony,76PoJ4_sc1U,STRESS ANXIÉTÉ CONSÉQUENCES À LONG TERME | COMMENT GÉRER,2018-03-14,1471,1427.0,0,0,0,0.0,4484,160,20
Studio Bubble Tea,V5oxNYa1R_U,Bonne Année ! En direct ! :) Meilleurs voeux - Studio Bubble Tea,2021-01-02,446,888.0,0,0,0,0.0,85656,1883,473
Studio Bubble Tea,gLtLBio8Q2U,"*** Live surprise en Espagne *** Le replay ""horizontal"" sera bientôt en ligne :)",2018-03-25,1460,490.0,0,0,0,0.0,58043,1385,291
BFA,Lf0L0umgaeM,ON RUSH AVEC LE MEILLEUR JOUEUR D'EUROPE SUR BRAWL STARS ! IL EST FARAMINEUX,2019-02-06,1142,4986.0,43.99,9,4.89,31.76,83970,2272,92
bySankah Officiel,AHLL-CmqqgA,ÉVÉNEMENT SPÉCIAL TEMPÊTE DE GLACE EN DIRECT ! NOUVELLE MAP !,2019-01-19,1160,9395.0,408.22,14,29.16,156.42,120588,3296,50
bySankah Officiel,VA1ohxd93WE,ENIGME FORTNITE SAISON 7 ! (FORTNITE LIVE),2021-06-06,291,13073.0,24.49,9,2.72,6.74,20574,1201,5
bySankah Officiel,2Zbt-8rkJnI,"🔴 DECOUVERTE NOUVELLE SAISON 8 FORTNITE ! (NOUVELLE MAP, PASSE DE COMBAT, NOUVEAUX SKINS ...)",2021-09-13,192,16377.0,20.97,5,4.19,4.61,45352,1498,29
bySankah Officiel,805w-Wgru4k,JE DÉBLOQUE TOUT LE PASSE DE COMBAT DE LA SAISON 7 sur FORTNITE  + DECOUVERTE NOUVELLE MAP !,2018-12-06,1204,12600.0,2.29,1,2.29,0.65,104315,3274,33
bySankah Officiel,YsT6tnx84wU,TOP 1 en ATTENDANT LE CRASH DE LA METEORITE sur Fortnite Battle Royale,2018-04-18,1436,21601.0,672.71,38,17.7,112.11,110319,3458,65
bySankah Officiel,wrhI5ybrnWQ,NOUVEAU STARTER PACK + IL VA SE PASSER QUELQUE CHOSE CE SOIR sur Fortnite: Battle Royale,2018-08-28,1304,13087.0,35.44,13,2.73,9.75,216500,10870,118
bySankah Officiel,nBoXC6REEfU,LE CUBE S'EST TRANSFORMÉ sur Fortnite: Battle Royale ...,2018-08-29,1303,13205.0,89.47,26,3.44,24.39,236002,9676,83
bySankah Officiel,MpwSFtZ1a9s,NOUVELLE GRENADE ET NOUVEAU STARTER PACK ! OU VA LE CUBE AUJOURD'HUI sur Fortnite: Battle Royale,2018-08-28,1304,16867.0,29.28,12,2.44,6.25,191315,7734,56
bySankah Officiel,jdoxpbVuUr4,LE PASSE DE COMBAT DE LA SAISON 1 CHAPITRE 2 A FUITE EN PLEIN LIVE !,2019-10-14,892,19609.0,1086.16,268,4.05,199.41,905307,44176,56
bySankah Officiel,s6oCWCyboCc,"TOP 1, COURSES ET GROS DÉLIRE en CADDIE sur Fortnite: Battle Royale",2018-05-30,1394,13254.0,186.55,9,20.73,50.67,94401,2279,14
bySankah Officiel,KTzZqj8lt2U,"🔴 EVENEMENT ""LA FIN"" SUR FORTNITE ! CONCLUSION DU CHAPITRE 2 ! (FORTNITE LIVE)",2021-12-04,110,10819.0,15.0,2,7.5,4.99,48617,1522,40
bySankah Officiel,JoB9na97yUE,"NOUVELLE MAJ 3.2.0 : NOUVEAU MODE, NOUVEAUX DEFIS !! (Fortnite Battle Royale)",2018-03-08,1477,12170.0,21.0,2,10.5,6.21,54712,2438,6
bySankah Officiel,-dZHWRp1lko,EVENEMENT J-5 + OBJECTIF 150 TOP 1 AVANT SAISON 3 (13/150) POUR LA BANANE EN OR ! CONCOURS FORTNITE,2020-05-25,668,14448.0,5.0,1,5.0,1.25,79432,4127,48
bySankah Officiel,vFQMMT6j1VA,ON COUPE PAS LE LIVE TANT QU'ON A PAS FAIT 10 TOP 1 ! (FORTNITE LIVE),2021-07-31,236,24462.0,10.0,2,5.0,1.47,16083,1151,10
bySankah Officiel,_FCwBJRAN84,ON VA SE FAIRE ENLEVER PAR LES OVNIS EN LIVE ! (FORTNITE NEWS),2021-06-02,295,8451.0,0.99,1,0.99,0.42,18836,1063,9
bySankah Officiel,HM5W3ERu7bw,"NOUVELLE MAJ 17.30 + NOUVELLE SOUCOUPE DE POCHE ""GRAB-ITRON"" ! (FORTNITE LIVE)",2021-08-03,233,18128.0,22.75,6,3.79,4.52,32427,1569,10
Doc Jazy,dicUkx-XSus,LES AVENTURES DE PIKATCHOIN #03 ! Pokemon Let's Go,2018-11-21,1219,11622.0,10.56,5,2.11,3.27,17520,1170,9
Doc Jazy,KkwivKRMA-Q,[REDIFF] UNE SQUAD DE CROÛTON POUR LA SORTIE DES AVENGERS  !! Fortnite Battle Royale,2019-04-25,1064,8863.0,23.44,12,1.95,9.52,239734,9043,81
Doc Jazy,iptweskmwrc,[REDIFF] CE SOIR C’EST MACDOSCAPE FT LEBOUSEUH !!,2019-04-30,1059,4279.0,58.46,20,2.92,49.18,200705,13426,87
Doc Jazy,9Sl3zifIKK0,DÉCOUVERTE D'UN NOUVEAU PERSO ARCHI CHEAT SUR JUMP FORCE !! Let's Play #2,2019-02-15,1133,8143.0,5.0,1,5.0,2.21,64362,2749,100
Doc Jazy,-M4dO__DJ0I,ON TEST FORTNITE SUR LA NINTENDO SWITCH ! FORTNITE BATTLE ROYALE,2018-06-13,1380,4557.0,4.27,3,1.42,3.37,183440,8847,281
Doc Jazy,doIDDc5t0NI,ON A FINI LE MEILLEUR ESCAPE GAME DU MARDISCAPE AVEC LEBOUSEUH ET MICHOU !! Fortnite Créative mode,2019-03-13,1107,9193.0,29.29,9,3.25,11.47,684789,15336,193
Doc Jazy,FwfpO4Ft_QM,CONCERT DE MARSHMELLO + CROÛTONS GAMES SHOW = SOIRÉE EXCEPTIONNELLE !! Fortnite Créatif Mode,2019-02-03,1145,16066.0,178.34,26,6.86,39.96,326303,10089,118
Doc Jazy,PBs_eXNhAnQ,J'AI ENCORE GAGNER LE CROÛTON GAME SHOW !! Fortnite Créative mode,2019-03-11,1109,15448.0,39.4,19,2.07,9.18,242071,9184,67
Doc Jazy,wwR4sr3SLOE,A LA DÉCOUVERTE DE LA NOUVELLE GRENADE AVEC LEBOUSEUH SUR FORTNITE BATTLE ROYALE,2018-06-19,1374,6258.0,20.29,5,4.06,11.67,65695,4072,19
Doc Jazy,1w-bt4gL_q8,JE VOUS PRÉSENTE LE NOUVEAU CROÛTON..,2019-08-24,943,111.0,0,0,0,0.0,468414,43128,11867
Doc Jazy,lx9bMJ-osK0,JE VAIS CARRY CES NOOBS DE SEINHOR ET MICHOU SUR LA NOUVELLE MAJ BRAWLSTARS !,2019-02-01,1147,7086.0,21.57,3,7.19,10.96,117821,5199,38
Doc Jazy,hhJW00U2GD0,🔴 LET'S GO DÉCOUVRIR LA NOUVELLE ARME AVEC DEUJNA SUR FORTNITE BATTLE ROYALE,2018-11-06,1234,6186.0,0,0,0,0.0,13029,969,6
Doc Jazy,x--tEvn5bUE,[REDIFFUSION] LE RETOUR DU TRIO LÉGENDAIRE POUR ACCOMPLIR LE PARCOURS SATAN EN MODE CRÉATIF !,2019-01-02,1177,20651.0,362.07,99,3.66,63.12,501504,20827,109
Doc Jazy,tyeB-PbcgZ4,CROÛTON GAME SHOW SEMAINE 5 !! Fortnite Créatif Mode,2019-02-15,1133,15366.0,75.34,14,5.38,17.65,156588,5879,28
Doc Jazy,Ew7WMuz9zbQ,"JE ME SUIS QUALIFIE POUR LA FINALE DE LA WORLD CUP CREATIVE ? ( Bla Bla, FAQ...)",2019-05-16,1043,3703.0,132.08,13,10.16,128.41,230374,15548,73
Doc Jazy,pYo8KNRsRec,CAPTURER DES POKEMONS LÉGENDAIRES A LA POKEBALL ?! #05 Pokemon Let's Go,2018-11-29,1211,10666.0,5.0,1,5.0,1.69,19603,1058,10
Doc Jazy,-6ViO6kqAwY,NOUVELLE SAISON AVEC LEBOUSEUH GAMING SUR FORTNITE BATTLE ROYALE !,2018-05-01,1423,10193.0,10.4,4,2.6,3.67,108875,4584,13
Doc Jazy,1CLaXbWCnUs,"MICHOU M'A DEMANDE DE TEST LE PARCOURS DE SON FRÈRE ( Piwerre ), LET'S GO ! Fortnite Créatif Mode",2019-01-29,1150,9012.0,52.27,13,4.02,20.88,410056,15778,186
Doc Jazy,4Jj79xwPkeU,LES AVENTURES DE PIKATCHOIN #02 ! Pokemon Let's Go,2018-11-19,1221,9096.0,4.0,2,2.0,1.58,18225,1281,18
Dooms,2SRV19srJdk,NE BOUGE PAS !!! feat Sora (Redif Live),2019-02-18,1130,3665.0,10.28,4,2.57,10.1,290566,12739,792
Dooms,0XeuAQlE0gI,LE COULOIR INTERDIT ET LA CHATTE DE RUSARD ! Redif live,2018-05-30,1394,3913.0,2.0,1,2.0,1.84,116611,4167,383
Dooms,JhfikwyuTOo,J'AI EU ENVIE DE PLEURER ! - A Way Out,2018-06-09,1384,4022.0,2.0,1,2.0,1.79,25985,1762,97
Dooms,KTiPdM6we44,MON COUP DE CŒUR ! (Rediff live),2018-03-28,1457,6040.0,2.0,1,2.0,1.19,50084,2082,53
Dooms,kUASdykc3DQ,PERDU AVEC SORA ! LA SURVIE COMMENCE !,2018-06-22,1371,3393.0,35.14,12,2.93,37.28,163616,7491,450
Dooms,VWZ9ONjd0N0,QUI MENT ET N'EST PAS UN ENFANT ?! 😱🎃(Rediff Live Halloween),2018-10-31,1240,5614.0,38.7,10,3.87,24.82,730169,18516,1543
KOCO,LQ16_cIREtQ,Je DÉCOUVRE la SAISON 5 sur FORTNITE !,2020-12-02,477,14319.0,40.41,11,3.67,10.16,516674,28075,391
KOCO,T58SlPUqpEs,L'ÉVÉNEMENT DE GALACTUS sur FORTNITE ! ( SAISON 5 ),2020-12-01,478,8778.0,65.95,8,8.24,27.05,124738,8387,129
sam zirah,lBEmUQsANbs,LIVE Jessy Errero: Son retour dans Les Marseillais ? Un bébé de Valentin ? 0 tabou en Action/Vérité!,2018-04-25,1429,5683.0,3.28,2,1.64,2.08,986918,8366,684
sam zirah,FjjJXvXMRVc,"LIVE : La confiance en soi ! (Sam, Sabrina, Djinda)",2021-09-28,177,3210.0,0,0,0,0.0,64557,1563,216
sam zirah,UgY0KXBDfLw,LIVE EN RÉALITÉ VIRTUELLE 360• ENTRE DEUX TOURNAGES !,2019-02-01,1147,2021.0,0,0,0,0.0,46682,742,104
sam zirah,qDAbcL2U5AU,Live raté !,2018-09-23,1278,269.0,0,0,0,0.0,17465,474,72
sam zirah,xYs1x8U8rEI,Live de lancement : Les Turners au Laos !,2019-10-18,888,1597.0,0,0,0,0.0,47509,1376,57
sam zirah,GQ4sTu2kt7A,Dans les coulisses de AJA avec Eva Ducci !,2021-01-14,434,335.0,0,0,0,0.0,16461,235,16
sam zirah,gEdJQj_yM7Y,"LIVE PAGA: Julia jamais aimé, Adixia enceinte ? Les Marseillais En Asie ! Il balance ! (LMvsMonde3)",2018-10-11,1260,4436.0,0,0,0,0.0,424167,3463,656
sam zirah,lEhzXpLBXOc,"LIVE HORIA : Tv, Moundir, Sananas, Enjoy Phoenix, Copain caché,  La Youtubeuse dit toute la vérité !",2018-10-12,1259,3610.0,7.78,2,3.89,7.76,274338,5009,260
TheFragHD,ApCT-qHrHlQ,"LES PIRES COUPLES, FRIENDZONE & RÂTEAUX !",2021-02-23,394,13287.0,410.06,44,9.32,111.1,155369,5970,130
TheFragHD,KM1351TJy3A,LES MEILLEURES PUNCHLINES PROFS VS ÉLÈVES !,2021-02-19,398,10676.0,71.83,23,3.12,24.22,139097,5415,102
TheFragHD,2d9TSjUxrBE,LES PLUS GROS DÉFIS D'INTERNET !,2021-02-08,409,9612.0,299.44,59,5.08,112.15,69116,3974,64
Topito,iqxWEr94Wdw,LIVE ! Spécial Caca - avec Julien Ménielle (Dans Ton Corps),2018-04-26,1428,2896.0,0,0,0,0.0,48981,1006,106
Topito,d9-DjmYYQLY,Top 12 des Moustaches Les Plus Glorieuses (avec Nostro) - LIVE !,2018-03-21,1464,2144.0,11.86,3,3.95,19.91,85834,1604,70
Topito,kCdrXPPAR6o,Top Des Succès des Années 90 - LIVE ft. Sophie Riche,2018-03-13,1473,1576.0,0,0,0,0.0,94631,1611,57
Topito,tHwxfR5PvDw,Live ! Saurez-vous deviner leur âge ?,2018-03-06,1480,2013.0,0,0,0,0.0,64646,1455,86
scoot 2 street,8VdZbVFmSpc,"题都成南庄, 崔护 望庐 #Hypnose",2019-09-26,911,230.0,0,0,0,0.0,811586,83843,2673
ROMY,wVfSC4mUxc0,LIVE : CHIT CHAT EN SE FAISANT UN MASQUE :),2020-02-15,769,2487.0,0,0,0,0.0,123391,6038,133
AidenShow !,bya7RWbM01E,Je dois vous dire.. 😐,2021-06-12,286,2134.0,171.87,35,4.91,289.94,155280,13454,511
AidenShow !,qLHTr5K9opg,GTA 5 NOUVELLE MAP ! PS5 (DLC BRAQUAGE CAYO PERICO),2020-12-15,465,9004.0,19.21,7,2.74,7.68,124754,3434,188
AidenShow !,jutZdl25TQk,"TEST DES JEU PS5 : GTA 5,COLD WAR ET SPIDERMAN, PLEINS D'AUTRES",2020-11-20,490,5493.0,198.65,20,9.93,130.19,47447,2165,90
AidenShow !,4Ve-pZAkDNA,JE VAIS CHERCHER MA PS5 EN DIRECT (je deviens fou),2020-11-19,491,2767.0,14.29,5,2.86,18.59,70772,4466,215
AidenShow !,dP17Y1ISVxg,LA SUITE..,2020-05-20,674,1292.0,5.0,1,5.0,13.93,70466,6256,392
AidenShow !,w9k6iPzdLBo,CONFINEMENT JOUR 10,2020-03-26,729,4371.0,25.71,13,1.98,21.18,46112,2172,68
AidenShow !,7AuQytDk5GE,Je viens de me faire agresser par la Team LaSalle,2020-02-05,779,198.0,5.78,2,2.89,105.09,504965,43444,2582
AidenShow !,1NI6k8e5OIc,NEW BRAQUAGE CASINO FINALE GTA 5,2019-12-12,834,12564.0,198.81,15,13.25,56.97,317614,9722,322
AidenShow !,3U0TLY-uX04,LA DERNIÈRE,2019-07-05,994,1678.0,24.49,12,2.04,52.54,452742,27508,1565
AidenShow !,plIl8BPhPb0,LIVE GTA 5 AIDENSHOW UN DLC EN JUIN ?,2018-05-25,1400,3243.0,99.51,24,4.15,110.46,68618,5171,104
Vilebrequin,B_So5o7iF34,LIVE de FIN de CAGNOTTE - On satellise Kiss Kiss Bank Bank.,2020-11-07,503,7740.0,0,0,0,0.0,1560277,31160,704
Vilebrequin,ppvOHIgESFc,ON VA FAIRE LE GUMBALL 3000 EN MULTIPLA DE 1000CV,2020-09-27,544,3987.0,1234.2,178,6.93,1114.4,1543861,48477,2575
Vilebrequin,PKIxPPkcyzk,On valide vos PEUGEOT (venez svp c'est drôle) - Vilebrequin APPROUVED live,2020-01-14,801,5276.0,1419.71,145,9.79,968.72,731723,17370,782
[ Unchained ],b8fG-U80HDw,🔴JE DÉBLOQUE ENFIN LE DERNIER SKIN DU PALIER 100 SUR FORTNITE ! NOUVEAU SKINS DANS LA BOUTIQUE A 1H,2019-03-06,1115,27263.0,66.06,25,2.64,8.72,46375,2467,15
[ Unchained ],IoZXKCN4PB4,🔴COMPTE A REBOURS AVANT LA MAJ 8.40 SUR FORTNITE ! UN NOUVEAU FUSIL D'INFANTERIE ARRIVE CE MATIN !,2019-04-17,1073,22213.0,190.3,22,8.65,30.84,74898,4413,11
[ Unchained ],rBTuxDFEvVk,🔴 GO RUSH LES 700 000 ABONNÉS AVEC VOUS SUR FORTNITE ! TOP 1 = 100 € (live caritatif),2020-05-22,672,18936.0,105.24,30,3.51,20.01,221467,21641,456
[ Unchained ],nU4A-RSKWj4,"🔴SI TU FAIS TOP 1 AVEC MOI, JE T'OFFRE LE NOUVEAU STARTER PACK GRATUITEMENT ! [ LIVE FORTNITE FR ]",2019-05-23,1037,19214.0,20.29,9,2.25,3.8,38377,3277,5
[ Unchained ],gE8Pa4uZTH4,🔴LE TURBO BUILD EST DE RETOUR SUR FORTNITE ! (NO FAKE) + NOUVELLE VIDÉO ! (!vidéo),2019-08-29,939,20056.0,53.47,9,5.94,9.6,91678,5791,68
[ Unchained ],CjpJy6iKT74,🔴J'OFFRE LE NOUVEAU SKIN DANS LA BOUTIQUE FORTNITE DU 30 JUIN A 2H ! [ LIVE FORTNITE FR ],2019-06-30,999,10982.0,21.58,5,4.32,7.07,28041,1940,8
[ Unchained ],hxrndIvCNUk,🔴MARATHON 10 TOP 1 SUR FORTNITE ! Ft. Souen (Challenge des croûtons),2020-05-03,691,12200.0,42.14,18,2.34,12.43,245040,17961,337
[ Unchained ],O-r3rxf2OJI,🔴J'OFFRE LE NOUVEAU SKIN DANS LA BOUTIQUE FORTNITE DU 8 AOUT A 2H ! + QUALIFICATION EN PARTIE PERSO,2019-08-08,960,17395.0,33.57,8,4.2,6.95,32349,2286,24
[ Unchained ],h3LJ7hXVZz0,🔴[LIVE FORTNITE] LE SKIN MAX OMEGA REVIENT sur Fortnite... + Nouvelle Boutique du 9 mars a 1h,2019-03-09,1112,27294.0,22.19,5,4.44,2.93,38402,1672,22
[ Unchained ],qDbiG93AO64,🔴ÉVÉNEMENT ! LE MONSTRE A DÉTRUIT LOOT LAKE ET LE CABLE D’ÉNERGIE SUR FORTNITE ! + MODE PROP HUNT !,2019-06-18,1011,22056.0,282.0,9,31.33,46.03,59988,3283,25
[ Unchained ],TkRJGY_m8uQ,🔴COMPTE A REBOURS AVANT L’ÉVÉNEMENT ROBOT VS LE MONSTRE DE POLAR PEAK SUR FORTNITE ! LIVE THÉORIE,2019-07-13,986,17090.0,8.58,4,2.15,1.81,48279,2764,24
[ Unchained ],PPv9mVjeVuw,🔴JE N’ARRÊTE PAS LE LIVE TANT QUE LA MISE A JOUR 8.10 N'EST PAS SORTIE ! NOUVEAU VÉHICULE CHEATÉ !,2019-03-12,1109,48330.0,162.81,26,6.26,12.13,28294,1593,3
[ Unchained ],k7DW1rsbzl8,"🔴CE SOIR C'EST MOI QUI COMMENTE LE ELEVATE PRIME ! Ft. Duo, Joyjoyc, Tiziana + Boutique à 2h !",2019-08-19,949,14819.0,0,0,0,0.0,36125,2382,4
[ Unchained ],UVQvJ7UE8lc,🔴NOUVELLE BOUTIQUE FORTNITE DU 18 MAI A 2H ! + PARTIE PERSO FUN ET TRYHARD EN ATTENDANT !,2019-05-18,1042,28975.0,35.6,17,2.09,4.42,46084,2259,7
[ Unchained ],dUOljULsfcw,🔴COMPTE A REBOURS AVANT LA MAJ 9.01 SUR FORTNITE ! UN NOUVEAU FUSIL D'ASSAUT ARRIVE CE MATIN !,2019-05-15,1045,18875.0,8.29,4,2.07,1.58,76657,3497,14
[ Unchained ],vCu1jGC6pl0,🔴ÉVÉNEMENT ! POLAR PEAK EST SUR LE DOS DU MONSTRE SUR FORTNITE ! GO LE TROUVER ! + GTA RP,2019-06-11,1018,29483.0,257.38,51,5.05,31.43,131845,6443,20
[ Unchained ],mu44hpo0Xk0,"🔴SI TU FAIS TOP 1, JE T'OFFRE UN CADEAU DE TON CHOIX SUR FORTNITE ! PARTIE PERSO FUN ET TRYHARD !",2019-05-12,1048,29983.0,320.8,23,13.95,38.52,61011,4190,16
[ Unchained ],waSVOhcrTew,"🔴Je pars à la recherche des SECRETS de la saison 4... (Armes mythiques, poissons mythiques...)",2020-08-27,575,9606.0,84.91,21,4.04,31.82,482472,38186,408
[ Unchained ],I_26aCChFwo,🔴JE DÉCOUVRE LA NOUVELLE PRISON AU REQUIN + L' ÉVÉNEMENT A L' AGENCE AVANCE... (MAJ Fortnite 12.40),2020-04-15,709,17413.0,111.94,35,3.2,23.14,184406,16076,258
L'étoile Noire,2mwye1TlSw4,Je découvre la NOUVELLE SAISON 8 de Fortnite + j'achète les 100 paliers !,2021-09-13,193,25924.0,247.93,63,3.94,34.43,373643,27462,95
L'étoile Noire,qYl32oQRFXU,Je DÉCOUVRE les NOUVEAUTÉS la MISE à JOUR 13.3. de Fortnite !,2020-07-21,612,16691.0,407.92,108,3.78,87.98,809515,47724,369
L'étoile Noire,ahyiT4ja8ow,Je vais GAGNER 150.000$ ! Tournois Créatif Madness sur Fortnite ! Feat Jeanfils et Nextaz,2020-12-12,468,17875.0,93.09,23,4.05,18.75,284151,14910,131
L'étoile Noire,vb6gwxI75dE,Je découvre les NOUVEAUTÉS de la mise à jour Fortnite ! (13.2),2020-06-30,633,18040.0,975.65,260,3.75,194.7,948382,66330,399
L'étoile Noire,eOSuzdSp8_8,"Fortnite m'a OFFERT le Skin ""JINX"" de League of LEGENDS Gratuitement !",2021-11-04,141,9942.0,33.75,16,2.11,12.22,76590,6706,69
L'étoile Noire,PPqfbH1f-Lg,Le VOLCAN a EXPLOSÉ et a DÉTRUIT TILTED et RETAIL ! Événement SAISON 8 ! (Feat Nextaz),2019-05-04,1056,11292.0,66.7,29,2.3,21.26,151639,6900,130
L'étoile Noire,EbxrJZS1u-Y,"Je DÉCOUVRE la NOUVELLE SAISON 5 de Fortnite ! Passe de combat, Trailer.. (Code LEN)",2020-12-02,478,29463.0,363.55,68,5.35,44.42,788567,39877,144
L'étoile Noire,kKhNbmFzPu0,Je découvre le PREMIER TEASER de la SAISON 6 de Fortnite !,2021-03-13,377,14814.0,102.09,34,3.0,24.81,312837,18933,105
L'étoile Noire,AI4skrB-h4E,Je découvre la DERNIERE mise à jour de la SAISON ! Le CUBE revient pour L'EVENT !,2021-08-31,206,16995.0,162.79,62,2.63,34.48,306328,22157,106
L'étoile Noire,oCJgLcLNEYQ,"Je vais GAGNER le tournois THEGREFG ""The Floor is Lava"" avec Jeanfils, Ludo, BDD",2021-01-14,435,12442.0,151.97,13,11.69,43.97,675229,26989,246
L'étoile Noire,UcULOSDW1tU,MIDAS ZOMBIE enfin disponible pour HALLOWEEN sur Fortnite ?,2020-10-31,510,12075.0,733.2,195,3.76,218.59,359605,30216,127
L'étoile Noire,sKiwWn75w2I,On FÊTE les 700.000 ABONNÉS ce soir sur Fortnite !,2020-04-12,712,9416.0,276.07,75,3.68,105.55,147018,15546,149
L'étoile Noire,YIXEDmVVgn4,Je FÊTE les 600.000 ABONNÉS ce soir sur Fortnite ! Feat nextaz,2020-03-14,741,11269.0,140.79,31,4.54,44.98,99344,7522,108
L'étoile Noire,-UyyOCWmDFg,Je DEBLOQUE une récompense au NIVEAU 300 sur Fortnite ?,2020-11-13,497,13763.0,143.27,50,2.87,37.48,506305,23298,183
L'étoile Noire,A5vXidixirY,Je DÉCOUVRE la DERNIÈRE MAJ avant la SAISON 2 ! (pas d'evenement..),2022-03-01,24,14628.0,52.68,12,4.39,12.96,87791,6029,46
L'étoile Noire,XMl1MCg1iuc,La SAISON 2 est ENFIN RÉVELÉE ?! (Je découvre les Teaser !),2022-03-19,6,18798.0,579.18,33,17.55,110.92,179753,13453,42
L'étoile Noire,tbp7CRdmYrI,La QUATRIÈME RUNE apparaît ce SOIR à LOOT LAKE sur FORTNITE ? Évènement SAISON 8 !,2019-04-25,1065,10107.0,249.32,79,3.16,88.8,179882,13050,40
L'étoile Noire,vK44WnQPOYQ,Les 5 BUNKERS sont ACTIVÉS à l'agence sur Fortnite !,2020-04-15,709,14958.0,442.13,163,2.71,106.41,483836,35791,364
Investigations et Enquêtes,Mzp9CX1Mc7s,Gilets jaunes acte 10. Fin de manif,2019-01-19,1161,976.0,0,0,0,0.0,58280,656,168
Unwin,bSe2zdne-BE,ON DEBLOQUE SECRET DE LA NOUVELLE ILE ! (DLC CAYO PERICO),2020-12-15,465,5444.0,11.29,4,2.82,7.47,35382,1785,17
Unwin,2fdSuG_qT00,DLC CASINO BRAQUAGE : REPÉRAGE DU CASINO MISSION PRÉPARATION BRAQUAGE 2 !,2019-12-12,834,4877.0,1.0,1,1.0,0.74,189181,4094,67
Unwin,kWJ0Y_oSTxs,SAISON 9 FORTNITE J'ACHÈTE TOUT LE PASS DE COMBAT,2019-05-09,1051,7039.0,9.0,3,3.0,4.6,54488,3187,106
Unwin,fW-z3USMt2c,BRAQUAGE DU CASINO MODE FURTIF MISSION PRÉPARATION,2019-12-15,831,6335.0,20.99,5,4.2,11.93,78003,2649,66
Unwin,SkQwIT_F0dI,MULTI ACTIVITÉ LIVE GTA 5,2018-08-25,1308,4913.0,91.26,37,2.47,66.87,48733,3785,117
Unwin,GWtovHTbCHM,NOUVELLE FORMULE 1 DR1 ! (new DLC SUMMER),2020-08-11,591,1335.0,0,0,0,0.0,38994,3043,166
Unwin,-gUgHj-d0D8,NOUVEAU GARAGE TUNING 4.000.000$ ! (DLC LOS SANTOS TUNERS),2021-07-20,248,2848.0,4.0,2,2.0,5.06,31699,1907,37
Unwin,EXxY3z98XXE,JE RECOMMENCE GTA 5 ONLINE À ZÉRO sur PLAYSTATION 5 ! (Episode 2),2022-03-18,7,8619.0,0,0,0,0.0,12333,689,6
Unwin,DJC5b-gYcwE,JE RECOMMENCE GTA 5 ONLINE À ZÉRO sur PLAYSTATION 5 ! (Episode 3),2022-03-20,5,7121.0,11.97,3,3.99,6.05,9794,571,3
Unwin,LAp-S5iNYKo,LIVE GTA 5 !,2018-10-07,1265,4188.0,25.97,10,2.6,22.32,33926,2769,79
Unwin,te3kbWFua6g,NOUVEAU DLC LE CONTRAT : MISSION DE PREPARATION !,2021-12-15,100,6311.0,14.37,6,2.4,8.2,13870,661,8
Sandrea,hFMcTYR82ak,PLUS SÉRIEUSEMENT... EN LIVE,2021-09-05,201,14890.0,0,0,0,0.0,107249,3356,179
Seinhor9,xa7IsQUMvaE,JE DECOUVRE LA NOUVELLE MAP avec LES CROUTONS.. (Among Us),2021-04-08,351,8199.0,12.98,4,3.25,5.7,133731,7556,191
Seinhor9,7Qp9d3NqYdU,QUI VA ÊTRE IMPOSTEUR ? AMONG US AVEC LES CROUTONS..,2020-11-17,493,9916.0,8.27,5,1.65,3.0,193257,13046,69
Seinhor9,z5CzPha6oA4,LA FUSÉE DE FORTNITE BATTLE ROYALE DÉCOLLE EN DIRECT !!!,2018-06-30,1364,6563.0,41.04,17,2.41,22.51,143566,10166,250
Seinhor9,Baj8Epag6AA,SI JE SUIS IMPOSTEUR JE T*E TOUT LE MONDE (Among Us Feat CROUTON),2020-12-08,472,13293.0,65.97,16,4.12,17.87,753254,24559,472
Seinhor9,ZWV6kUTaKAQ,ON DECOUVRE LE CHAT DE PROXIMITE sur AMONG US AVEC LES CROUTONS... (c'est une dinguerie),2020-12-28,452,8027.0,15.16,8,1.9,6.8,204173,10362,122
